TimeStamp,Voltage,Current,RealPower,PowerFactor,ApparantPower,Reactivepower,Frequency,Remarks
2021-08-10 09:03:10.912602,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.916529,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.920424,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.924339,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.928339,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.931629,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.935555,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.939496,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.943405,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.947299,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.950640,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.954590,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.958519,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.962477,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.966374,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.969716,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.973624,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.977548,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.981495,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.985435,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.989507,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.992704,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:10.996581,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.000514,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.004472,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.008401,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.012328,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.015626,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.019561,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.023522,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.027409,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.031353,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.034646,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.038591,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.042542,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.046475,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.050369,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.054317,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.057616,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.061563,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.065588,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.069452,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.073354,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.076694,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.080587,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.084540,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.088467,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.092509,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.096325,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.099668,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.103569,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.107505,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.111451,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.115383,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.118687,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.122615,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.126542,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.130477,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.134443,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.138327,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.141685,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.145564,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.149499,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.153449,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.157391,224.35,0.70,164.00,0.91,180.42,75.20,50.02,
2021-08-10 09:03:11.160722,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.164641,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.168536,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.172491,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.176410,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.180352,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.183696,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.187597,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.191506,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.195438,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.199376,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.202688,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.206653,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.210593,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.214506,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.218706,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.222390,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.225660,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.229626,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.233524,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.237455,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.241410,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.244699,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.248677,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.252559,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.256485,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.260433,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.264378,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.267751,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.271632,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.275523,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.279459,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.283415,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.286763,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.291269,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.295021,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.298743,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.302713,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.306650,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.310187,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.314087,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.317825,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.321696,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.325568,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.329145,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.332993,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.336920,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.340757,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.344629,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.348508,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.352115,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.355981,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.359879,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.363683,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.367566,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.371219,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.375029,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.378920,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.382826,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.386613,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.390513,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.393710,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.397643,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.401578,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.405510,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.409419,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.412764,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.416698,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.420599,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.424510,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.428568,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.432530,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.435781,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.439681,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.443593,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.447513,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.451480,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.454765,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.458676,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.462639,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.466557,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.470504,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.474381,224.19,0.70,162.00,0.90,179.40,77.08,50.02,
2021-08-10 09:03:11.477743,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.481667,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.485593,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.489533,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.493447,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.496786,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.500683,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.504674,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.508565,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.512470,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.516437,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.519741,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.523690,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.527660,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.531584,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.535430,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.539405,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.542720,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.546653,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.550548,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.554504,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.558397,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.561754,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.565679,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.569621,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.573542,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.577467,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.581420,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.584707,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.588639,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.592597,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.596494,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.600432,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.603742,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.607679,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.611637,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.615555,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.619456,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.623431,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.626734,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.630662,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.634581,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.638510,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.642460,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.645777,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.649730,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.653649,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.657539,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.661492,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.665421,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.668723,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.672685,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.676570,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.680510,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.684457,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.687752,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.691704,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.695637,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.699533,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.703507,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.707429,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.710720,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.714675,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.718606,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.722607,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.726451,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.729755,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.757543,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.759451,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.761260,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.763018,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.764769,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.766607,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.768363,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.770113,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.771902,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.773659,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.775412,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.777163,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.779651,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.783563,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.787482,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.791439,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.794733,224.23,0.70,163.00,0.91,179.91,76.15,50.02,
2021-08-10 09:03:11.798703,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.802623,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.806508,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.810448,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.813799,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.817696,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.821689,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.825582,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.829477,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.833427,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.836761,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.840665,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.844660,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.848516,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.852473,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.855800,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.859704,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.863687,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.867589,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.871524,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.875429,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.878769,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.882678,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.886644,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.890555,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.894468,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.897838,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.901779,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.905628,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.909578,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.913555,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.917459,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.920793,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.924745,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.928607,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.932578,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.936520,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.939957,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.943785,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.947713,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.951601,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.955521,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.959464,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.962807,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.966745,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.970643,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.974585,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.978528,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.981843,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.985839,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.989725,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.993675,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:11.997532,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.001524,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.004797,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.008738,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.012704,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.016616,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.020558,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.023878,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.027759,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.031716,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.035635,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.039580,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.043450,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.046826,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.050728,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.054683,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.058620,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.062558,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.065851,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.069759,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.073711,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.077642,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.081600,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.085485,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
2021-08-10 09:03:12.088857,224.23,0.70,163.00,0.91,179.52,75.21,50.02,
